MOFname,linker-SMILES,RDKitLinkerSanity
YATTUK_clean,['O=C([O])c1cc(C(=O)[O])cc(C(=O)[O])c1'],True
YAVTUN_clean,['C(=O)(c1c(ccc(c1)[N][N]c1cc(C(=O)[O])c(cc1)[O])[O])[O]'],True
YAVVEZ_clean,"['c1(cc(c(cc1)[O])C(=O)[O])[N][N]c1cc(c(cc1)[O])C(=O)[O]', '[C](N([C])[C])[O]']",True
YAVVID_clean,"['C(=O)(c1cc(ccc1O)[N][N]c1cc(C(=O)[O])c(cc1)O)[O]', 'C(=O)(c1c(ccc(c1)[N][N]c1ccc(c(C(=O)[O])c1)[O])[O])[O]']",True
YAVVOJ_clean,"['C(=O)(c1cc(ccc1[O])[N][N]c1cc(C(=O)[O])c(cc1)[O])[O]', 'C(=O)(c1c(ccc(c1)[N][N]c1cc(C(=O)[O])c(cc1)O)O)[O]']",True
YAVVUP_clean,"['C(=O)(c1c(ccc(c1)[N][N]c1cc(C(=O)[O])c(cc1)[O])[O])[O]', 'C(=O)(c1c(ccc(c1)[N][N]c1cc(C(=O)[O])c(cc1)O)O)[O]']",True
YAVWAW_clean,"['C(=O)(c1c(ccc(c1)[N][N]c1c[c][c]c(C(=O)[O])c1)O)[O].[OH].[H]', 'C(=O)(c1c(ccc(c1)/N=N/c1ccc(c(C(=O)[O])c1)[O])[O])[O]']",True
YAVWUQ_clean,"['O=C([O])c1cc(cc(c2[nH]c(nn2)c2cc(cc(c2)C(=O)[O])C(=O)[O])c1)C(=O)[O]', 'C(=O)[O]']",True
YAVZAX_clean,['C(#N)[S]'],True
YAVZUT_clean,['C(=O)(c1cc(cc(c1)c1c(cc(c(c1)O[C@@H](CC)C)c1cc(C(=O)[O])cc(C(=O)[O])c1)O[C@@H](CC)C)C(=O)[O])[O]'],True
YAWBAC_clean,['C(=O)(c1cc(cc(c1)c1cc(c(c2cc(C(=O)[O])cc(C(=O)[O])c2)cc1OCC([C])[C])OC[C@@H]([C][C])[C])C(=O)[O])[O]'],True
YAWFOS_clean,"['c1(ccccc1)N', '[C]#N']",True
YAWKOX_clean,['[O]C(=O)CCCC(=O)[O]'],True
YAXBEF_clean,['O=P([O])([O])[O]'],True
YAXBOP_SL,['c1(ccc(cc1)C(=O)[O])C(=O)[O]'],True
YAYPOF_clean,['c1cc(P(=O)([O])[O])ccc1P(=O)([O])[O]'],True
YAYRAT_clean,['c1(cc(cc(c1)C(=O)[O])C(=O)[O])C(=O)[O]'],True
YAZWOM_clean,['N([C@@H](C)C(=O)[O])C(=O)C(C)(C)N'],True
YAZYEF_clean,['c1(cc(C(=O)[O])c(O)cc1C(=O)[O])O'],True
YAZYIJ_clean,['c1(cc(C(=O)[O])c(O)cc1C(=O)[O])O'],True
YAZZAC_clean,"['O=C([O])c1cc(O)c(cc1O)C(=O)[O]', '[O]c1cc(c([O])cc1C(=O)[O])C(=O)[O]']",True
YAZZEG_clean,"['O=C([O])c1cc(O)c(cc1O)C(=O)[O]', '[O]c1cc(c([O])cc1C(=O)[O])C(=O)[O]']",True
YEBKOG_clean,['C(=O)(C(=O)[O])[O]'],True
YEBKUM_clean,['C(=O)(C(=O)[O])[O]'],True
YEBLAT_clean,['C(=O)(C(=O)[O])[O]'],True
YEDKOI_clean,['C(=O)(c1[c][c]c(C(=O)[O])[c][c]1)[O]'],True
YEDKUO_clean,['[c]1[c]c([c][c]c1C(=O)[O])c1[c][c]c(C(=O)[O])[c][c]1'],True
YEDLAV_clean,['C1(=[C]c2c([C][C]1)[c]c([c][c]2)[C]([O])[O])[C]([O])[O]'],True
YEFNEC_clean,['[C]#[C]'],True
YEFNIG_clean,['[C]#[C]'],True
YEFNOM_clean,['[C]#[C]'],True
YEFPAA_clean,['[C]#[C]'],True
YEFPEE_clean,['[C]#[C]'],True
YEGCUJ_clean,['C1=CC=N[C](=N1)=O'],False
YEGDAR_clean,"['C(=O)(c1cc(cc(c1)C(=O)[O])C(C)(C)C)[O]', 'c1(C(=O)[O])cc(cc(C(=O)[O])c1)C(C)(C)[C]', 'n1ccn(c1)Cc1ccc(cc1)Cn1cncc1']",True
YEGHEZ_clean,"['C(#N)C(=C(C#N)C#N)C#N', 'C(#N)C1(C#N)[C@@]2([C@]3(C(C#N)(C#N)[C@]3([C@]12C#N)C#N)C#N)C#N']",True
YEGHIC_clean,['[C]#N'],True
YEGKOM_clean,['[N]1=C(N=NC=1)N'],False
YEGRAD_clean_h,"['n1ccc(cc1)C', 'c1(ccncc1)[CH2]', 'N#[C]']",True
YEGTEK_clean,['[O]C(=O)Cc1cc(cc(c1)CC(=O)[O])CC(=O)[O]'],True
YEHGID_clean,"['c1ccc(C(=O)[O])cc1', 'c1cncc(C2=NC(=[N]=C([N]2)c2cnccc2)c2cccnc2)c1', 'O=[C][O]']",False
YEKQOW_clean,['O=C(c1oc(cc1)C(=O)[O])[O]'],True
YEKWOC_clean,['N(c1ccc(cc1)C(=O)[O])(c1ccc(cc1)C(=O)[O])c1ccc(cc1)C(=O)[O]'],True
YEKXET_clean,"['n1cc(ccc1c1ncc(cc1)C(=O)[O])C(=O)[O]', '[O]C=O']",True
YEKXOD_clean,['c1c(ccc(Nc2ccc(cc2)C(=O)[O])c1)C(=O)[O]'],True
YEKXUJ_clean,['C(=O)(c1ccc(cc1)[NH2]c1ccc(C(=O)[O])cc1)[O]'],True
YELYOE_clean,['c1nc(c(C(=O)[O])[n]1)C(=O)[O]'],True
YEMJAC_clean,['[O]C(=O)c1cc(cc(c1)C(=O)[O])C(=O)[O]'],True
YEMMAF_clean,['[C]1[C]N([C][C]N1[C]P(=O)([O])[O])[C]P(=O)([O])[O]'],True
YEMTER_clean,['[C@@H]12[C@H]3[C@H]4[C@@H]1[N@@]12[C@@H]2[C@H]5[C@@H]([C@H]12)[C@@]345.[C@@H]12[C@H]3[C@H]4[C@@H]1[N@]12[C@@H]2[C@H]5[C@@H]([C@H]12)[C@@]345.[C]#[C]'],False
YEMTIV_clean,['c1cnccc1C#Cc1ccncc1'],True
YEPCUS_clean,['c1ccn(n1)c1cc(cc(n2nccc2)c1)n1cccn1'],True
YEPDAZ_clean,['c1ccn(c2cc(cc(n3nccc3)c2)n2cccn2)n1'],True
YEQRER_clean,['[C]#N'],True
YEQRIV_clean,['[C]#N'],True
YEVQOG_clean,['[n]1nc(c(c1C)c1c([n]nc1C)C)C'],True
YEYFEP_clean,['C(=O)([O])c1ccc(N(c2ccc(cc2)C(=O)[O])c2ccc(cc2)C(=O)[O])cc1'],True
YEYLUJ_clean,['c1c(c2ccncc2)ccnc1'],True
YEYMEU_clean,['c1cc(C#N)ccn1'],True
YEYYAC_clean,['P(CCC(=O)[O])(CCC(=O)[O])CCC(=O)[O]'],True
YEZFIU_clean,['O(CCc1nnn[n]1)CCc1nnn[n]1'],True
YEZKEV_clean,['n1ccc(cc1)/C=C/c1ccncc1'],True
YEZKIZ_clean,['n1ccc(cc1)/C=C/c1ccncc1'],True
YEZKOF_clean,['n1ccc(cc1)/C=C/c1ccncc1'],True
YEZKUL_clean,['c1cc(ccn1)/C=C/c1ccncc1'],True
YEZSEC01_clean,['C(=O)(COCC(=O)[O])[O]'],True
YIBMON01_clean,['c1(cc(cc(c1)c1ccc(cc1)C(=O)[O])C(=O)[O])C(=O)[O]'],True
YIBMUT_clean,['C(=O)(c1cc(C(=O)[O])cc(c1)c1ccc(C(=O)[O])cc1)[O]'],True
YICDAR_clean,"['C(=O)(c1c([N])c([N])c(C(=O)[O])c(c1[N])[N])[O]', '[O]C=O']",True
YICGOI_clean,"['C(=O)(c1ccc(cc1)C(=O)[O])[O]', 'c1nccc(c2ccc(cc2)N(c2ccc(cc2)c2ccncc2)c2ccc(c3ccncc3)cc2)c1']",True
YICQUY_clean,['c1(c(cc(cc1C(=O)[O])C(=O)[O])C(=O)[O])c1ccc(cc1)C(=O)[O]'],True
YICREI_clean,['C(=O)(c1ccc(C(=O)[O])cc1)[O]'],True
YIDSOT_clean,['C(C)P(=O)([O])[O].[CH]P(=O)([O])[O]'],True
YIGFIF_clean,"['P(=O)(CN(CP(=O)([O])[O])CP(=O)([O])[O])([O])[O]', '[C]C(=O)[O]']",True
YIGHIG_clean,['c1cnccn1'],True
YIHBIC_clean,['c1cc(ccn1)c1ccncc1'],True
YIKJOT_clean,['c1nncn1n1cnnc1'],True
YIKJUZ_clean,['c1n(n2cnnc2)cnn1'],True
YILJAG_clean,"['c1(C)c(c(C)n[n]1)c1c(C)[n]nc1C', 'c1cc(ccc1C(=O)[O])C(=O)[O]']",True
YILJUA_clean,['[O]C(=O)c1ccc(Oc2ccc(C(=O)[O])cc2)cc1'],True
YILKAH_clean,['[O]C(=O)c1ccc(Oc2ccc(cc2)C(=O)[O])cc1'],True
YINCEF_clean,['O(c1ccc(cc1)C(=O)[O])c1cc(Oc2ccc(C(=O)[O])cc2)cc(C(=O)[O])c1'],True
YINCIJ_clean,['c1c(Oc2ccc(C(=O)[O])cc2)cc(C(=O)[O])cc1Oc1ccc(C(=O)[O])cc1'],True
YINCOP_clean,['[O]C(=O)c1cc(Oc2ccc(C(=O)[O])cc2)cc(Oc2ccc(cc2)C(=O)[O])c1'],True
YINCUV_clean,['c1c(cc(Oc2ccc(cc2)C(=O)[O])cc1Oc1ccc(C(=O)[O])cc1)C(=O)[O]'],True
YINDOQ_clean,['c1c(Oc2ccc(C(=O)[O])cc2)cc(Oc2ccc(C(=O)[O])cc2)cc1C(=O)[O]'],True
YINPEQ_clean,['C(=O)([O])c1ccc(cc1)C(=O)[O]'],True
YINTEW_clean,['C\\1(=[C]/[C]([C])C(=O)OC(=O)/[C]=[C]/C(=[N])/[C]=[C]/C(=O)OC1=O)/[C]'],True
YINXIE_clean,"['c1(c(c(CN2[CH]N=C[N]2)c(c(c1CN1[CH]N=C[N]1)CN1[CH]N=C[N]1)CN1[CH]N=C[N]1)CN1[CH]N=C[N]1)CN1[CH]N=C[N]1', 'O=C(c1cc(cc(c1)C(=O)[O])C(=O)[O])[O]']",True
YIPDOR_clean,['c1n(ncn1)Cc1ccc(c2ccc(cc2)Cn2ncnc2)cc1'],True
YIRHOY_clean,['O=P([O])([O])OP(=O)([O])[O]'],True
YISFEL_clean,['C(=O)(C(=O)[O])[O]'],True
YITHIU_clean,"['[O]C(=O)[C@@H](O)[C@H](O)C(=O)[O]', '[O]S(=O)(=O)[O]']",True
YITHOA_clean,"['[O]C(=O)[C@H](O)[C@@H](O)C(=O)[O]', '[O]S(=O)(=O)[O]']",True
YIVNIC_clean,['c1(c2ccncc2)ccncc1'],True
c6ce00126b_c6ce00126b2_clean,['n1cn(c2ccc(C(=O)[O])cc2)cn1'],True
c6ce00134c_c6ce00134c2_clean,"['N12[C@H]3[C@@H]4N5CN6C(=O)N7CN8C(=O)N9CN%10C(=O)N%11CN%12C(=O)N%13CN%14C(=O)N(CN3C5=O)[C@@]3(N(C2)C(=O)N([C@]%143C)CN2[C@@H]%13[C@@H]%12N(C2=O)CN2[C@@H]%11[C@@H]%10N(C2=O)CN2[C@@]9([C@]8(C)N(C2=O)CN2[C@@H]7[C@@H]6N(C2=O)CN4C1=O)C)C', 'N12C(=O)N3[C@]4(N5C(=O)N([C@@]24C)CN2[C@@H]4N(C1)C(=O)N1CN6C(=O)N7CN8[C@]9(N(CN%10[C@@H]7[C@@H]6N(C%10=O)CN([C@H]41)C2=O)C(=O)N1CN2C(=O)N4CN6C(=O)N(C5)[C@H]5N(C(=O)N([C@@H]65)CN5[C@H]4[C@H]2N(CN([C@@]91C)C8=O)C5=O)C3)[C])[C]']",True
c6ce00141f_c6ce00141f2_clean,['c1(C(=O)[O])ccc(N(c2ccc(cc2)C(=O)[O])c2ccc(c3ccc(cc3)N(c3ccc(cc3)C(=O)[O])c3ccc(cc3)C(=O)[O])cc2)cc1'],True
c6ce00243a_c6ce00243a2_clean,"['S1CCOc2c3cc(c(c2)OC)[C@H](c2cc4[C@H](c5cc([C@H](c6cc([C@H]3CC)c(OC)cc6OCCSCCSCC1)CC)c(OC)cc5OCCSCCSCCSCCOc2cc4OC)CC)CC', 'O1c2c3cc([C@@H](c4cc([C@@H](c5cc([C@@H](c6cc(c(OC)cc6OCCS[CH2])[C@@H]3CC)CC)c(OC)cc5OCCS[CH2])CC)c(OC)cc4OCCSCCSCCSCC1)CC)c(OC)c2.[S].[S].[CH3].[CH2].[H].[H].[H]', 'FF.FF.O=[C][O].[C].FF', 'FC(F)(F)C(=O)[O]']",True
c6ce00407e_c6ce00407e11_clean,"['c1cc(ccc1C(=O)[O])C#C[C]([C]=C=C1C=C[C](C=C1)c1ccc(cc1)C#C[C]C#Cc1ccc([C][O])cc1)C#Cc1ccc(cc1)c1ccc(cc1)[C][C].[O]', '[O][C][O]']",True
c6ce00407e_c6ce00407e1_clean,['C(=O)(c1cc(c2ccc(cc2)C(=O)[O])cc(C(=O)[O])c1)[O]'],True
c6ce00407e_c6ce00407e2_clean,['C(=O)(c1cc(cc(c2cc(C(=O)[O])ccc2)c1)C(=O)[O])[O]'],True
c6ce00407e_c6ce00407e3_clean,['C(=O)(c1cc(cc(C(=O)[O])c1)C(=O)[O])[O]'],True
c6ce00407e_c6ce00407e4_clean,"['C(=O)([O])c1ccc(C#Cc2ccc(C#Cc3ccc(c4cc(cc(c4)c4ccc(cc4)C#Cc4ccc(cc4)C#Cc4ccc(C(=O)[O])cc4)c4ccc(cc4)C#Cc4ccc(cc4)C#Cc4ccc(C(=O)[O])cc4)cc3)cc2)cc1', 'C(=O)(c1ccc(C#Cc2ccc(C#Cc3ccc(cc3)C#Cc3ccc(C(=O)[O])cc3)cc2)cc1)[O]']",True
c6ce00407e_c6ce00407e6_clean,"['C(=O)([O])c1ccc(cc1)c1ccc(C(=O)[O])cc1', 'C(=O)([O])c1ccc(cc1)C#Cc1cc(cc(c1)C#Cc1ccc(C(=O)[O])cc1)C#Cc1ccc(C(=O)[O])cc1']",True
c6ce00407e_c6ce00407e7_clean,['[O]C(=O)c1cc(C#Cc2ccc(C#Cc3ccc(c4cc(cc(c4)c4ccc(cc4)C#Cc4ccc(cc4)C#Cc4cc(C(=O)[O])cc(C(=O)[O])c4)c4ccc(cc4)C#Cc4ccc(cc4)C#Cc4cc(cc(c4)C(=O)[O])C(=O)[O])cc3)cc2)cc(C(=O)[O])c1'],True
c6ce00407e_c6ce00407e8_clean,['c1(cc(cc(c1)C#CC(=O)[O])C#CC(=O)[O])C#CC(=O)[O].C(=O)(C#C[C]/C=C(\\[CH])/C#CC#C[C]=[CH])[O]'],True
c6ce00407e_c6ce00407e9_clean,['c1(ccc(cc1)C#CC(C#Cc1ccc(cc1)C(=O)[O])(C#Cc1ccc(cc1)C(=O)[O])C#Cc1ccc(cc1)C(=O)[O])C(=O)[O]'],True
c6ce00465b_c6ce00465b2_clean,['c1c(C(=O)[O])cc(C#C[C@@]23[C@@]45[C@@H]6C=C[C@H]7[C@@H]8[C@@]9([C@]24[C@H]6C=C8)[C@@]57[C@@]9([C@]24[C@@H]5C=C[C@H]6[C@@H]7[C]([C@@]326)[C]4[C@H]5C=C7)C#Cc2cc(C(=O)[O])cc(C(=O)[O])c2)cc1C(=O)[O]'],True
c6cp03028a_c6cp03028a3_clean,['C(=O)[O]'],True
c6dt00138f_c6dt00138f2_clean,"['[O][B]([O])([O])[O]', 'NC(=O)N/N=C(\\C)/c1nc(ccc1)/C(=N/NC(=O)N)/C']",False
c6dt00152a_c6dt00152a2_clean,"['c1cc(ccn1)CCc1ccncc1', 'n1ccccc1']",True
c6dt00271d_c6dt00271d2_clean,['[O]C(=O)c1cc(c2ccc(c3cc(C(=O)[O])ccc3)nc2)ccc1'],True
c6dt00349d_c6dt00349d2_clean,"['C1=N[CH]N(Cc2ccc(CN3[CH]N=C[N]3)cc2)[N]1', 'C(=O)(c1ccc(cc1)S(=O)(=O)c1ccc(C(=O)[O])cc1)[O]']",True
c6dt00658b_c6dt00658b2_clean,['c1c(C(=O)[O])c[c]cc1C(=O)[O].O(CC#C)CC#C'],True
c6dt00753h_c6dt00753h2_clean,['n1ccn(c1)Cc1cc(cc(c1)Cn1cncc1)Cn1cncc1'],True
c6dt01278g_c6dt01278g2_clean,['c1cccc(CNC(=O)c2cc(C(=O)NCc3ccccn3)cc(C(=O)NCc3ccccn3)c2)n1'],True
C6DT01554A_c6dt01554a2_clean,"['C(=O)(c1cccc2nc(c3c(c(c4nc5c([nH]4)cccc5C(=O)[O])cc(c3)C)[O])[nH]c12)[O]', 'C1(=C2C(=NC(=N2)c2c([O])c(c3nc4c(c(C(=O)[O])ccc4)[nH]3)cc(c2)C)C=CC1)C(=O)[O]']",True
C6DT02195F_c6dt02195f2_clean,['c1(ccc(c(c1)C(=O)[O])OC)c1cc(c(cc1)OC)C(=O)[O]'],True
C6DT02320G_c6dt02320g2_clean,"['P(=O)([O])([O])[O]', 'c1ccccn1']",True
C6DT02408D_c6dt02408d2_clean,['c1(c2ccccn2)cccc(N2C3=NCCCN3CCC2)n1'],True
c6dt03637f_c6dt03637f2_clean,"['[O]C(=O)c1cc(C2([O])OO2)cc(c1)N1C=C[C@H](C=C1)[C@@H]1C=CN(C=C1)c1cc(C(=O)[O])cc(C(=O)[O])c1', '[N][N][N]']",True
c6nj00089d_c6nj00089d2_clean,"['c1cccc(c2ccccn2)n1', 'n1c(cc(C(=O)[O])cc1)c1nccc(c1)C(=O)[O]']",True
c6ra01647b_c6ra01647b2_clean,['c1(/C(=N/N=C(/c2ccncc2)\\C)/C)ccncc1'],True
c6ra01933a_c6ra01933a2_clean,['C1(=NC(=[N]=C(N(CC(=O)[O])CC(=O)[O])[N]1)N(CC(=O)[O])CC(=O)[O])N(CC(=O)[O])CC(=O)[O]'],False
c6ra03493d_c6ra03493d2_clean,['c12c(cccn2)ccc2c1nccc2'],True
c6ra05961a_c6ra05961a2_clean,"['c1cnc(cc1C(=O)[O])C(=O)[O]', 'c1cc(ccn1)SSc1ccncc1']",True
c6ra10144e_c6ra10144e2_clean,"['[O]C(=O)c1ccc(cc1)C(c1ccc(C(=O)[O])cc1)c1ccc(cc1)C(=O)[O]', 'n1ccccc1c1ncccc1']",True
c6ra14268k_c6ra14268k2_clean,['c1(cc(C(=O)[O])cc(C(=O)[O])c1)N(=O)=O'],True
c6ra26855b_c6ra26855b2_clean,"['O=C([O])c1ccc(Oc2ccc(cc2)C(=O)[O])cc1', 'n1ccc(cc1)CCCc1ccncc1']",True
c6ra27069g_c6ra27069g2_clean,"['N[C@@H](C(=O)[O])C', 'c1(C)n[n]nn1']",True
c6ra28728j_c6ra28728j2_clean,['c1cc(ccn1)c1nc(cc(c1)c1ccc(cc1)Oc1cc(cc(c1)C(=O)[O])C(=O)[O])c1ccncc1'],True
c6ta02340a_c6ta02340a2_clean,['n1nn[n]c1Cc1nnn[n]1'],True
YIVZIO_clean,"['c1(ccc([Si](c2ccc(C(=O)[O])cc2)(c2ccc(C(=O)[O])cc2)c2ccc(C(=O)[O])cc2)cc1)C(=O)[O]', 'O=N(=O)[O]']",True
YIVZOU_clean,['c1(ccc(cc1)C(=O)[O])[Si](c1ccc(cc1)C(=O)[O])(c1ccc(cc1)C(=O)[O])c1ccc(cc1)C(=O)[O]'],True
YIWBEN_clean,"['c1cc(ccn1)/C=C/c1ccncc1', 'c1cc(c2ccc(cc2)C(=O)[O])ccc1C(=O)[O]']",True
YIWBIR_clean,"['[C](=O)[O].[C]1C=C[C][C]2[C][C]1[C]2.[C](=O)[O].[C]1C=C[C][C]2[C]1[C][C]2', 'c1cc(ccn1)/C=C/c1ccncc1']",True
YIWLEV_clean,"['[C]#[C]', 'N#[C]']",True
YIWLIZ_clean,"['[C]#[C]', '[C]#N']",True
YIWLUL_clean,"['[C]#N', '[C]#[C]']",True
YIWMEW_clean,"['[C]#N', '[C]#[C]']",True
YIWMOG_clean,"['[C]#N', '[C]#[C]']",True
YIWMUM_clean,"['[C]#N', '[C]#[C]']",True
YIWNAT_clean,"['[C]#N', '[C]#[C]']",True
YIWNEX_clean,"['[C]#N', '[C]N([C])[C]', '[C]#[C]']",True
YIWNIB_clean,"['[C]#[C]', '[C]#N']",True
YIWNOH_clean,"['[C]#[C]', '[C]#N']",True
YIWNUN_clean,"['[C]#[C]', '[C]#N']",True
YIWPAV_clean,"['[C]#[C]', '[C]#N']",True
YIWPID_clean,"['[C]#N', '[C]#[C]']",True
YIWZOV_clean,"['c1nccn1[C][C]1[C][C]([C]1)[C]n1cncc1', 'c1n(ccn1)CCCCn1cncc1']",True
YIXBIQ_clean,['BrBr.BrBr.BrBr.BrBr.[Br].BrBr.BrBr.[Br].Br[C@@]12[C]3[C@@]42[C@]21[C@]34[C][C]2Br.BrBr.Br[C@]12[C]3[C@]42[C@@]21[C@@]34[C][C]2Br.BrBr.[Br].[Br].C123C45C67C14C14C89C(C256)(C718)C349.C123C45C67C14C14C89C(C256)(C318)C749.C123C45C67C14C14C89C(C256)(C318)C749.C123C45C67C14C14C89C(C256)(C718)C349.[C]1[C](C(=O)[O])[C]1.[C]1[C](C(=O)[O])[C]1.[C](=O)[O].[C](=O)[O].[C](=O)[O].[C](=O)[O].[C](=O)[O].[C](=O)[O].[C](=O)[O].[C](=O)[O].[C](=O)[O].[C](=O)[O]'],True
YIXFIW_clean,"['C(=O)(c1ccc(C(=O)[O])cc1)[O]', 'O=C(O)c1ccc(C(=O)O)cc1']",True
YIXYUB_clean,['[CH]1N=C[N]N1c1ccc(C(=O)[O])cc1'],True
YIXZEL_clean,['[O]P(=O)([O])[O]'],True
YIXZEM_clean,['C(=O)(c1ccc(cc1)n1ncnc1)[O]'],True
YIYHAQ_clean,['c1cc(ccn1)CCc1ccncc1'],True
YIZGIZ_clean,['P(=O)([O])([O])[O]'],True
YIZGOF_clean,['P(=O)([O])([O])[O]'],True
YIZWIN_clean,"['[C]#N', '[C](=C(\\[C])/[N])/[N]']",True
YOBYAR_clean,['c1(c(c2ccc(cc2)C(=O)[O])cc(c(C(=O)[O])c1)C(=O)[O])c1ccc(cc1)C(=O)[O]'],True
YOBYEV_clean,['c1(c(cc(c(c1)c1ccc(cc1)C(=O)[O])c1ccc(cc1)C(=O)[O])C(=O)[O])C(=O)[O]'],True
YOCCIE_clean,['c1c(c2cccc(C(=O)[O])c2)cc(C(=O)[O])cc1C(=O)[O]'],True
YOCDUR_clean,['c1(c2ccc(C(=O)[O])cc2)cc(C(=O)[O])c(cc1c1ccc(cc1)C(=O)[O])C(=O)[O]'],True
YOCLEJ_clean,['c1c(cc(cc1C(=O)[O])C(=O)[O])C(=O)[O]'],True
YOCLIN_clean,['C(=O)(c1cc(C(=O)[O])cc(C(=O)[O])c1)[O]'],True
YOCNAH_clean,['C(=O)(c1cc(cc(C(=O)[O])c1)[C](OC)OC)[O].C(=O)(c1cc(cc(C(=O)[O])c1)[C](OC)OC)[O].C(=O)(c1cc(cc(C(=O)[O])c1)[C](OC)OC)[O].[C](=O)c1cc(cc([C]=O)c1)[C](OC)OC.[C](=O)c1cc(cc([C]=O)c1)[C](OC)OC.[C](=O)c1cc(cc([C]=O)c1)[C](OC)OC.[O].[O].[O].[O].[O].[O]'],True
YOCSEQ_clean,"['O=C(c1c(C(=O)[O])cc(C(=O)[O])c(C(=O)[O])c1)[O]', 'C(=O)(C(=O)[O])[O]']",True
YODRAM_clean,['c1cc(ccn1)C(=O)[O]'],True
YODWOF_clean,['C(=O)(c1cc(C(=O)[O])cc(C#Cc2cccc(C#Cc3cc(cc(C(=O)[O])c3)C(=O)[O])c2)c1)[O]'],True
YODWUL_clean,['[O]C(=O)c1cc(cc(c1)NC(=O)c1cc(C(=O)Nc2cc(cc(c2)C(=O)[O])C(=O)[O])ccc1)C(=O)[O]'],True
YODZIB_clean,['c1(cc(cc(C(=O)[O])c1)C(=O)[O])C(=O)[O]'],True
YOFGOR_clean,"['c1(C(=O)[O])cccc(C(=O)[O])c1', 'C(=O)[O]']",True
YOFLUB_clean,['c1cnccc1c1ccncc1'],True
YOFXEY_clean,"['[BH](n1cncn1)(n1cncn1)n1cncn1', 'C(=N\\CC/N=C/c1ccccc1[O])/c1ccccc1[O]']",True
YOFXIC_clean,"['[BH](n1cncn1)(n1cncn1)n1cncn1', 'C(=N\\CC/N=C/c1ccccc1[O])/c1ccccc1[O]']",True
YOGKIQ_clean,"['c1(cc(cc(c1)c1c2ccccc2c(c2c1cccc2)c1cc(cc(c1)C(=O)[O])C(=O)[O])C(=O)[O])C(=O)[O]', '[C@@]123[C](N2[C]2[C@@]45[C](N4[C]4[C@@]67[C]([N@@]6([C]1[C@]24[C]=[C])[C][C])O7)O5)O3.[C]#[C]']",False
YOGKOW_clean,['c1(cc(cc(C(=O)[O])c1)c1c2ccccc2c(c2c1cccc2)c1cc(C(=O)[O])cc(c1)C(=O)[O])C(=O)[O]'],True
YOGVEX_clean,['n1ncn([N][N]n2cnnc2)c1'],True
YOKKIU_clean,"['c1(cccc(c1)C(=O)[O])C(=O)[O]', 'c12ccccc1[n]nn2']",True
YOLGUB_clean,"['N#[C]', '[C]#[C]']",True
YOMNIZ_clean,['[N]([N])[N]'],True
YOMVIG01_clean,['[O]P(=O)([O])[O]'],True
YOMVIG_clean,['P(=O)([O])([O])[O]'],True
YOMZIL_clean,"['c1ccc(P(CCCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1', 'Cc1c([S])c(cc(c1)C)C']",True
YONNAR_clean,['[O]C(=O)c1cc(cc(c1)C(=O)[O])C#Cc1cc(cc(c1)C(=O)[O])C(=O)[O]'],True
YONNUL_clean,"['c1cc(ccc1C(=O)[O])OCC(COc1ccc(C(=O)[O])cc1)(COc1ccc(cc1)C(=O)[O])COc1ccc(C(=O)[O])cc1', 'c1cc(ccn1)c1ccncc1']",True
YOPNUO_clean,"['n1ccc(CCc2ccncc2)cc1', 'O=C([O])[C@H]1C[C@@H](C(=O)[O])[C@H](C[C@H]1C(=O)[O])C(=O)[O]']",True
YOPPAW_clean,"['c1cc(ccn1)[CH][CH]c1ccncc1', 'C(=O)([C@H]1C[C@H]([C@H](C[C@H]1C(=O)[O])C(=O)[O])C(=O)[O])[O]']",True
YOQLAT_clean,['O=C([O])C(=O)[O]'],True
YOQYEK_clean,['C(=O)(c1cc(C(=O)[O])cc(C(=O)[O])c1)[O]'],True
YOQYOT_clean,"['C(=O)(c1ccc(C(=O)[O])cc1)[O]', 'n1ncn(c1)CCn1cnnc1']",True
YORLEY_clean,['P(c1ccccc1)(c1ccccc1)c1c(C)nccn1'],True
YOTROQ_clean,"['C(=O)([O])C(C)(C)C', '[C@H]12[C@@H]3[C@@H]4[C@H]1[N@@]12[C@H]2[C@@H]5[C@H]([C@@H]12)[N@@]345', 'c1cc(/C=C/c2ccncc2)ccn1', 'n1ccncc1']",False
YOTRUW_clean,['[O]C(=O)C(=O)[O]'],True
YOTSAD_clean,['[O]C(=O)C(=O)[O]'],True
YOTXOW_clean,['c1(nc(C(=O)[O])[c]c(C(=O)[O])[c]1)C(=O)[O]'],True
YOVPEG_clean,"['c1nccn1c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)n1ccnc1)c1ccc(cc1)n1cncc1', 'C(=O)(c1ccc(cc1)Oc1ccc(cc1)C(=O)[O])[O]']",True
YOVXEO_clean,['c1c(c2ccncc2)nc(c2ccncc2)cc1c1ccc(cc1)c1ccc(P(=O)(c2ccccc2)c2ccccc2)cc1'],True
YOYBUL_clean,"['c1cc(ccc1c1cc(cc(c2ccc(cc2)C(=O)[O])n1)c1ccncc1)C(=O)[O]', 'c1cnccc1c1ccncc1']",True
YOYNUX_clean,['c1(cc(n2c3c(nc2)cccc3)cc(C(=O)[O])c1)n1cnc2ccccc12'],True
