MOFname,bandgap,edge_group_selfie,node_selfie,topo,tokenized_edge_selfies,edge_lens,node_plus_topo,tokenized_node_plus_topo,node_plus_topo_lens,mof_string,tokenized_mof_string,mof_string_lens
gis_N256_edge160669,4.355950356,[N][C][Branch][C][C][FrH0][pop][Branch][C][=C][O][C][Branch][O][O][O][O][FrH0][pop][O][pop][N],[O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C],gis,"[65, 61, 60, 61, 61, 64, 72, 60, 61, 52, 66, 61, 60, 66, 66, 66, 66, 64, 72, 66, 72, 65]",22,[O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][&&][gis],"[48, 7, 20, 22, 34, 48, 65, 48, 22, 20, 22, 34, 48, 65, 20, 6, 48, 22, 20, 22, 34, 48, 54, 2, 48, 22, 20, 22, 34, 48, 54, 7, 4, 80]",34,[N][C][Branch][C][C][FrH0][pop][Branch][C][=C][O][C][Branch][O][O][O][O][FrH0][pop][O][pop][N][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][&&][gis],"[101, 75, 74, 75, 75, 89, 148, 74, 75, 58, 104, 75, 74, 104, 104, 104, 104, 89, 148, 104, 148, 101, 8, 104, 58, 72, 75, 90, 104, 122, 104, 75, 72, 75, 90, 104, 122, 72, 56, 104, 75, 72, 75, 90, 104, 110, 2, 104, 75, 72, 75, 90, 104, 110, 58, 6, 137]",58
nbo_N593_edge103007,3.686171532,[Br][C][Branch][C][Branch][C][C][FrH0][pop][Br][pop][=C][C][O][O][O][FrH0],[O][=C][Branch1][C][Fr][O][Cd][Branch1][O][N][C][=N][N][Branch1][C][Fr][C][Ring1][=Branch1][Branch1][O][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][Branch1][O][N][C][=N][N][Branch1][C][Fr][C][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1],nbo,"[59, 61, 60, 61, 60, 61, 61, 64, 72, 59, 72, 52, 61, 66, 66, 66, 64]",17,[O][=C][Branch1][C][Fr][O][Cd][Branch1][O][N][C][=N][N][Branch1][C][Fr][C][Ring1][=Branch1][Branch1][O][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][Branch1][O][N][C][=N][N][Branch1][C][Fr][C][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][&&][nbo],"[48, 7, 20, 22, 34, 48, 23, 20, 48, 45, 22, 8, 45, 20, 22, 34, 22, 54, 5, 20, 48, 45, 22, 45, 20, 22, 34, 45, 7, 54, 5, 20, 48, 45, 22, 8, 45, 20, 22, 34, 22, 54, 5, 20, 1, 48, 22, 20, 22, 34, 9, 45, 22, 45, 20, 22, 34, 45, 7, 54, 5, 4, 88]",63,[Br][C][Branch][C][Branch][C][C][FrH0][pop][Br][pop][=C][C][O][O][O][FrH0][.][O][=C][Branch1][C][Fr][O][Cd][Branch1][O][N][C][=N][N][Branch1][C][Fr][C][Ring1][=Branch1][Branch1][O][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][Branch1][O][N][C][=N][N][Branch1][C][Fr][C][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][&&][nbo],"[71, 75, 74, 75, 74, 75, 75, 89, 148, 71, 148, 58, 75, 104, 104, 104, 89, 8, 104, 58, 72, 75, 90, 104, 76, 72, 104, 101, 75, 59, 101, 72, 75, 90, 75, 110, 55, 72, 104, 101, 75, 101, 72, 75, 90, 101, 58, 110, 55, 72, 104, 101, 75, 59, 101, 72, 75, 90, 75, 110, 55, 72, 1, 104, 75, 72, 75, 90, 60, 101, 75, 101, 72, 75, 90, 101, 58, 110, 55, 6, 145]",82
ana_N164_edge157678,4.333877563,[:0alkene][C][C][:0benzene][Ring1][FrH0][pop][Branch][FrH0][pop][Ring1][C][Branch][C][Branch][:0alkene][pop][Ring1][=C][pop][:0alkene][pop][pop],[Fr][C][O][In][Branch1][Ring2][O][Ring1][Ring2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C],ana,"[7, 61, 61, 9, 68, 64, 72, 60, 64, 72, 68, 61, 60, 61, 60, 7, 72, 68, 52, 72, 7, 72, 72]",23,[Fr][C][O][In][Branch1][Ring2][O][Ring1][Ring2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][&&][ana],"[34, 22, 48, 39, 20, 55, 48, 54, 55, 20, 6, 48, 22, 20, 22, 34, 48, 54, 5, 20, 6, 48, 22, 20, 22, 34, 48, 54, 2, 48, 22, 20, 22, 34, 48, 54, 7, 4, 67]",39,[:0alkene][C][C][:0benzene][Ring1][FrH0][pop][Branch][FrH0][pop][Ring1][C][Branch][C][Branch][:0alkene][pop][Ring1][=C][pop][:0alkene][pop][pop][.][Fr][C][O][In][Branch1][Ring2][O][Ring1][Ring2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][&&][ana],"[11, 75, 75, 13, 110, 89, 148, 74, 89, 148, 110, 75, 74, 75, 74, 11, 148, 110, 58, 148, 11, 148, 148, 8, 90, 75, 104, 95, 72, 111, 104, 110, 111, 72, 56, 104, 75, 72, 75, 90, 104, 110, 55, 72, 56, 104, 75, 72, 75, 90, 104, 110, 2, 104, 75, 72, 75, 90, 104, 110, 58, 6, 124]",64
pcu_N205_edge23742,4.509898186,[F][C][=Branch][=C][C][Branch][C][Branch][C][Branch][FrH0][pop][F][pop][F][pop][F][pop][FrH0],[Fr][C][O][Y][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch2][Ring2][Ring2][O][C][Branch1][C][Fr][O][Y][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][O][Ring2][Ring1][=Branch2],pcu,"[63, 61, 51, 52, 61, 60, 61, 60, 61, 60, 64, 72, 63, 72, 63, 72, 63, 72, 64]",19,[Fr][C][O][Y][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch2][Ring2][Ring2][O][C][Branch1][C][Fr][O][Y][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][O][Ring2][Ring1][=Branch2][&&][pcu],"[34, 22, 48, 63, 20, 6, 48, 22, 20, 22, 34, 48, 54, 20, 21, 55, 55, 48, 22, 20, 22, 34, 48, 63, 20, 6, 48, 22, 20, 22, 34, 48, 54, 7, 20, 6, 48, 22, 20, 22, 34, 48, 54, 6, 48, 22, 20, 22, 34, 48, 54, 8, 48, 55, 54, 6, 4, 90]",58,[F][C][=Branch][=C][C][Branch][C][Branch][C][Branch][FrH0][pop][F][pop][F][pop][F][pop][FrH0][.][Fr][C][O][Y][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch2][Ring2][Ring2][O][C][Branch1][C][Fr][O][Y][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][O][Ring2][Ring1][=Branch2][&&][pcu],"[87, 75, 57, 58, 75, 74, 75, 74, 75, 74, 89, 148, 87, 148, 87, 148, 87, 148, 89, 8, 90, 75, 104, 120, 72, 56, 104, 75, 72, 75, 90, 104, 110, 72, 73, 111, 111, 104, 75, 72, 75, 90, 104, 120, 72, 56, 104, 75, 72, 75, 90, 104, 110, 58, 72, 56, 104, 75, 72, 75, 90, 104, 110, 56, 104, 75, 72, 75, 90, 104, 110, 59, 104, 111, 110, 56, 6, 147]",79
gme_N68_edge63604,3.505777359,[:0isocyanate][C][C][S][C][C][Branch][C][Branch][N][Branch][FrH0][pop][Ring1][=Branch][pop][Branch][:0isocyanate][pop][:0isocyanate][pop][Branch][:0isocyanate][pop][FrH0][pop],[Fr][N][C][N][Branch1][Branch1][C][=C][Ring1][Branch1][Co][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][O][C][Branch1][C][Fr][O][Ring1][#C],gme,"[14, 61, 61, 71, 61, 61, 60, 61, 60, 65, 60, 64, 72, 68, 51, 72, 60, 14, 72, 14, 72, 60, 14, 72, 64, 72]",26,[Fr][N][C][N][Branch1][Branch1][C][=C][Ring1][Branch1][Co][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][O][C][Branch1][C][Fr][O][Ring1][#C][&&][gme],"[34, 45, 22, 45, 20, 20, 22, 7, 54, 20, 26, 20, 48, 45, 22, 45, 20, 22, 34, 22, 7, 54, 5, 20, 6, 48, 22, 20, 22, 34, 48, 54, 48, 48, 22, 20, 22, 34, 48, 54, 3, 4, 81]",43,[:0isocyanate][C][C][S][C][C][Branch][C][Branch][N][Branch][FrH0][pop][Ring1][=Branch][pop][Branch][:0isocyanate][pop][:0isocyanate][pop][Branch][:0isocyanate][pop][FrH0][pop][.][Fr][N][C][N][Branch1][Branch1][C][=C][Ring1][Branch1][Co][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][O][C][Branch1][C][Fr][O][Ring1][#C][&&][gme],"[18, 75, 75, 113, 75, 75, 74, 75, 74, 101, 74, 89, 148, 110, 57, 148, 74, 18, 148, 18, 148, 74, 18, 148, 89, 148, 8, 90, 101, 75, 101, 72, 72, 75, 58, 110, 72, 80, 72, 104, 101, 75, 101, 72, 75, 90, 75, 58, 110, 55, 72, 56, 104, 75, 72, 75, 90, 104, 110, 104, 104, 75, 72, 75, 90, 104, 110, 4, 6, 138]",71
nbo-a_N411_edge38567,3.022197247,[:0isocyanate][C][C][C][Branch][N][Branch][C][N][Branch][FrH0][pop][Ring1][Branch][pop][FrH0][pop][:0isocyanate][pop],[Fr][N][N][=C][N][Branch1][Ring2][C][Ring1][Branch1][Cu][Branch1][O][N][C][=N][N][Branch1][C][Fr][C][Ring1][=Branch1][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1],nbo-a,"[14, 61, 61, 61, 60, 65, 60, 61, 65, 60, 64, 72, 68, 60, 72, 64, 72, 14, 72]",19,[Fr][N][N][=C][N][Branch1][Ring2][C][Ring1][Branch1][Cu][Branch1][O][N][C][=N][N][Branch1][C][Fr][C][Ring1][=Branch1][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][&&][nbo-a],"[34, 45, 45, 7, 45, 20, 55, 22, 54, 20, 28, 20, 48, 45, 22, 8, 45, 20, 22, 34, 22, 54, 5, 45, 22, 45, 20, 22, 34, 45, 7, 54, 5, 4, 87]",35,[:0isocyanate][C][C][C][Branch][N][Branch][C][N][Branch][FrH0][pop][Ring1][Branch][pop][FrH0][pop][:0isocyanate][pop][.][Fr][N][N][=C][N][Branch1][Ring2][C][Ring1][Branch1][Cu][Branch1][O][N][C][=N][N][Branch1][C][Fr][C][Ring1][=Branch1][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][&&][nbo-a],"[18, 75, 75, 75, 74, 101, 74, 75, 101, 74, 89, 148, 110, 74, 148, 89, 148, 18, 148, 8, 90, 101, 101, 58, 101, 72, 111, 75, 110, 72, 82, 72, 104, 101, 75, 59, 101, 72, 75, 90, 75, 110, 55, 101, 75, 101, 72, 75, 90, 101, 58, 110, 55, 6, 144]",56
cds_N17_edge208310,3.727731943,[:0alkene][C][C][Branch][:1methyl_amine][Ring1][=N][N][Branch][C][Ring1][=Branch][pop][FrH0][pop][pop][C][:=1methyl_amine][Ring1][N][Branch][C][Ring1][Branch][pop][FrH0][pop][pop],[O][Cu][O][C][Branch1][C][Fr][O][Cu][Ring1][=Branch1][Branch1][C][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1],cds,"[7, 61, 61, 60, 29, 68, 53, 65, 60, 61, 68, 51, 72, 64, 72, 72, 61, 50, 68, 65, 60, 61, 68, 60, 72, 64, 72, 72]",28,[O][Cu][O][C][Branch1][C][Fr][O][Cu][Ring1][=Branch1][Branch1][C][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][&&][cds],"[48, 28, 48, 22, 20, 22, 34, 48, 28, 54, 5, 20, 22, 48, 20, 6, 48, 22, 20, 22, 34, 48, 54, 48, 20, 6, 48, 22, 20, 22, 34, 48, 54, 3, 48, 22, 20, 22, 34, 48, 55, 54, 54, 4, 72]",45,[:0alkene][C][C][Branch][:1methyl_amine][Ring1][=N][N][Branch][C][Ring1][=Branch][pop][FrH0][pop][pop][C][:=1methyl_amine][Ring1][N][Branch][C][Ring1][Branch][pop][FrH0][pop][pop][.][O][Cu][O][C][Branch1][C][Fr][O][Cu][Ring1][=Branch1][Branch1][C][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][&&][cds],"[11, 75, 75, 74, 33, 110, 59, 101, 74, 75, 110, 57, 148, 89, 148, 148, 75, 54, 110, 101, 74, 75, 110, 74, 148, 89, 148, 148, 8, 104, 82, 104, 75, 72, 75, 90, 104, 82, 110, 55, 72, 75, 104, 72, 56, 104, 75, 72, 75, 90, 104, 110, 104, 72, 56, 104, 75, 72, 75, 90, 104, 110, 4, 104, 75, 72, 75, 90, 104, 111, 110, 110, 6, 129]",75
eta_N621_edge106104,3.708145142,[P][C][=C][Branch][C][Branch][N][Branch][C][Branch][P][pop][Ring1][Branch][pop][C][Branch][N][C][Branch][FrH0][pop][Branch][P][pop][P][pop][P][pop][P][pop][FrH0],[Fr][C][C][Ag][Ring1][Ring1][Branch1][Branch2][C][Branch1][C][Fr][C][Ring1][Ring2][C][C][Ring1][=Branch1][Fr],eta,"[67, 61, 52, 60, 61, 60, 65, 60, 61, 60, 67, 72, 68, 60, 72, 61, 60, 65, 61, 60, 64, 72, 60, 67, 72, 67, 72, 67, 72, 67, 72, 64]",32,[Fr][C][C][Ag][Ring1][Ring1][Branch1][Branch2][C][Branch1][C][Fr][C][Ring1][Ring2][C][C][Ring1][=Branch1][Fr][&&][eta],"[34, 22, 22, 14, 54, 54, 20, 21, 22, 20, 22, 34, 22, 54, 55, 22, 22, 54, 5, 34, 4, 79]",22,[P][C][=C][Branch][C][Branch][N][Branch][C][Branch][P][pop][Ring1][Branch][pop][C][Branch][N][C][Branch][FrH0][pop][Branch][P][pop][P][pop][P][pop][P][pop][FrH0][.][Fr][C][C][Ag][Ring1][Ring1][Branch1][Branch2][C][Branch1][C][Fr][C][Ring1][Ring2][C][C][Ring1][=Branch1][Fr][&&][eta],"[105, 75, 58, 74, 75, 74, 101, 74, 75, 74, 105, 148, 110, 74, 148, 75, 74, 101, 75, 74, 89, 148, 74, 105, 148, 105, 148, 105, 148, 105, 148, 89, 8, 90, 75, 75, 65, 110, 110, 72, 73, 75, 72, 75, 90, 75, 110, 111, 75, 75, 110, 55, 90, 6, 136]",56
lvt_N390_edge44743,2.858095169,[S][=C][C][Branch][C][=Branch][=N][N][Branch][C][Branch][C][=S][pop][Branch][C][=S][pop][Ring1][Branch][pop][FrH0][pop][FrH0][pop][C][=S],[O][=C][Branch1][C][Fr][O][Co][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Co][Branch1][Ring2][O][Ring1][O][O][C][Branch1][C][Fr][O][Ring1][#C],lvt,"[71, 52, 61, 60, 61, 51, 53, 65, 60, 61, 60, 61, 58, 72, 60, 61, 58, 72, 68, 60, 72, 64, 72, 64, 72, 61, 58]",27,[O][=C][Branch1][C][Fr][O][Co][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Co][Branch1][Ring2][O][Ring1][O][O][C][Branch1][C][Fr][O][Ring1][#C][&&][lvt],"[48, 7, 20, 22, 34, 48, 26, 20, 1, 48, 22, 20, 22, 34, 9, 48, 22, 20, 22, 34, 48, 26, 20, 55, 48, 54, 48, 48, 22, 20, 22, 34, 48, 54, 3, 4, 86]",37,[S][=C][C][Branch][C][=Branch][=N][N][Branch][C][Branch][C][=S][pop][Branch][C][=S][pop][Ring1][Branch][pop][FrH0][pop][FrH0][pop][C][=S][.][O][=C][Branch1][C][Fr][O][Co][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Co][Branch1][Ring2][O][Ring1][O][O][C][Branch1][C][Fr][O][Ring1][#C][&&][lvt],"[113, 58, 75, 74, 75, 57, 59, 101, 74, 75, 74, 75, 64, 148, 74, 75, 64, 148, 110, 74, 148, 89, 148, 89, 148, 75, 64, 8, 104, 58, 72, 75, 90, 104, 80, 72, 1, 104, 75, 72, 75, 90, 60, 104, 75, 72, 75, 90, 104, 80, 72, 111, 104, 110, 104, 104, 75, 72, 75, 90, 104, 110, 4, 6, 143]",66
qtz_N520_edge76019,4.003225327,[:0methyl_amine][Ring1][C][=C][C][Branch][C][=C][Branch][FrH0][pop][Ring1][Branch][pop][FrH0][pop],[O][=C][Branch1][C][Fr][O][Eu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O],qtz,"[16, 68, 61, 52, 61, 60, 61, 52, 60, 64, 72, 68, 60, 72, 64, 72]",16,[O][=C][Branch1][C][Fr][O][Eu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][qtz],"[48, 7, 20, 22, 34, 48, 31, 20, 1, 48, 22, 20, 22, 34, 9, 20, 1, 48, 22, 20, 22, 34, 9, 48, 22, 20, 22, 34, 9, 4, 91]",31,[:0methyl_amine][Ring1][C][=C][C][Branch][C][=C][Branch][FrH0][pop][Ring1][Branch][pop][FrH0][pop][.][O][=C][Branch1][C][Fr][O][Eu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][qtz],"[20, 110, 75, 58, 75, 74, 75, 58, 74, 89, 148, 110, 74, 148, 89, 148, 8, 104, 58, 72, 75, 90, 104, 85, 72, 1, 104, 75, 72, 75, 90, 60, 72, 1, 104, 75, 72, 75, 90, 60, 104, 75, 72, 75, 90, 60, 6, 149]",49
dia_N219_edge46887,3.324775934,[:0carboxylic_acid][Ring1][C][Branch][C][C][=C][Branch][N][Ring1][Branch][pop][FrH0][pop][FrH0][pop],[Fr][C][=C][C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][Ag][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1],dia,"[12, 68, 61, 60, 61, 61, 52, 60, 65, 68, 60, 72, 64, 72, 64, 72]",16,[Fr][C][=C][C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][Ag][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][dia],"[34, 22, 7, 22, 45, 20, 20, 22, 7, 54, 5, 14, 20, 45, 45, 22, 7, 22, 20, 22, 34, 7, 22, 54, 1, 20, 45, 45, 22, 7, 22, 20, 22, 34, 22, 7, 54, 1, 45, 22, 22, 7, 20, 22, 34, 22, 7, 54, 1, 4, 76]",51,[:0carboxylic_acid][Ring1][C][Branch][C][C][=C][Branch][N][Ring1][Branch][pop][FrH0][pop][FrH0][pop][.][Fr][C][=C][C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][Ag][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][dia],"[16, 110, 75, 74, 75, 75, 58, 74, 101, 110, 74, 148, 89, 148, 89, 148, 8, 90, 75, 58, 75, 101, 72, 72, 75, 58, 110, 55, 65, 72, 101, 101, 75, 58, 75, 72, 75, 90, 58, 75, 110, 1, 72, 101, 101, 75, 58, 75, 72, 75, 90, 75, 58, 110, 1, 101, 75, 75, 58, 72, 75, 90, 75, 58, 110, 1, 6, 133]",69
lvt_N194_edge57568,3.950485706,[:0nitrile][C][C][N][C][Branch][C][Branch][C][C][Branch][:0nitrile][pop][Branch][FrH0][pop][Ring1][=Branch][pop][Branch][:0nitrile][pop][:0nitrile][pop][FrH0][pop],[Fr][N][C][N][Branch1][Branch1][C][=N][Ring1][Branch1][Cu][Branch1][O][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][Branch1][O][N][C][=N][N][Branch1][C][Fr][C][Ring1][=Branch1][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1],lvt,"[17, 61, 61, 65, 61, 60, 61, 60, 61, 61, 60, 17, 72, 60, 64, 72, 68, 51, 72, 60, 17, 72, 17, 72, 64, 72]",26,[Fr][N][C][N][Branch1][Branch1][C][=N][Ring1][Branch1][Cu][Branch1][O][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][Branch1][O][N][C][=N][N][Branch1][C][Fr][C][Ring1][=Branch1][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][&&][lvt],"[34, 45, 22, 45, 20, 20, 22, 8, 54, 20, 28, 20, 48, 45, 22, 45, 20, 22, 34, 45, 7, 54, 5, 20, 48, 45, 22, 8, 45, 20, 22, 34, 22, 54, 5, 45, 22, 45, 20, 22, 34, 45, 7, 54, 5, 4, 86]",47,[:0nitrile][C][C][N][C][Branch][C][Branch][C][C][Branch][:0nitrile][pop][Branch][FrH0][pop][Ring1][=Branch][pop][Branch][:0nitrile][pop][:0nitrile][pop][FrH0][pop][.][Fr][N][C][N][Branch1][Branch1][C][=N][Ring1][Branch1][Cu][Branch1][O][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][Branch1][O][N][C][=N][N][Branch1][C][Fr][C][Ring1][=Branch1][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][&&][lvt],"[21, 75, 75, 101, 75, 74, 75, 74, 75, 75, 74, 21, 148, 74, 89, 148, 110, 57, 148, 74, 21, 148, 21, 148, 89, 148, 8, 90, 101, 75, 101, 72, 72, 75, 59, 110, 72, 82, 72, 104, 101, 75, 101, 72, 75, 90, 101, 58, 110, 55, 72, 104, 101, 75, 59, 101, 72, 75, 90, 75, 110, 55, 101, 75, 101, 72, 75, 90, 101, 58, 110, 55, 6, 143]",75
gis_N115_edge62002,4.646235943,[FrH0][C][Branch][C][N][Branch][:1methyl_amine][Ring1][N][Ring1][=Branch][pop][pop][FrH0][pop][C],[Fr][C][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][Branch1][Ring2][O][Ring1][N][O][C][Branch1][C][Fr][O][Ring1][=C],gis,"[64, 61, 60, 61, 65, 60, 29, 68, 65, 68, 51, 72, 72, 64, 72, 61]",16,[Fr][C][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][Branch1][Ring2][O][Ring1][N][O][C][Branch1][C][Fr][O][Ring1][=C][&&][gis],"[34, 22, 48, 23, 20, 6, 48, 22, 20, 22, 34, 48, 54, 20, 20, 6, 48, 22, 20, 22, 34, 48, 54, 6, 20, 55, 48, 54, 45, 48, 22, 20, 22, 34, 48, 54, 7, 4, 80]",39,[FrH0][C][Branch][C][N][Branch][:1methyl_amine][Ring1][N][Ring1][=Branch][pop][pop][FrH0][pop][C][.][Fr][C][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][Branch1][Ring2][O][Ring1][N][O][C][Branch1][C][Fr][O][Ring1][=C][&&][gis],"[89, 75, 74, 75, 101, 74, 33, 110, 101, 110, 57, 148, 148, 89, 148, 75, 8, 90, 75, 104, 76, 72, 56, 104, 75, 72, 75, 90, 104, 110, 72, 72, 56, 104, 75, 72, 75, 90, 104, 110, 56, 72, 111, 104, 110, 101, 104, 75, 72, 75, 90, 104, 110, 58, 6, 137]",57
